dataset_row_index,source,target,label,source_graph_status,target_graph_status
5780,C(CC(=O)O)CN,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
5781,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
5815,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
5921,C1=NC2=C(N1COCCO)NC(=NC2=O)N,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
5931,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
5982,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6030,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6139,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6154,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
6169,C(CCl)NC(=O)N(CCCl)N=O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6217,CC(C)CC(CC(=O)O)CN,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6233,C=CCN.C1C(O1)CCl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6247,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)S)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6278,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6295,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6362,CC1=C(N=CN1)CSCCNC(=NC)NC#N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6399,CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6430,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6473,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6479,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-],[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6514,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6515,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6518,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6546,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6600,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6633,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6654,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6664,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6695,CC(CC1=CC=CC=C1)N(C)CC#C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6705,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
6707,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6708,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6753,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6769,[O-2].[O-2].[O-2].[As+3].[As+3],[O-]S(=O)(=O)[O-],1.0,counterion_or_inorganic_only_structure,graph_compatible
6797,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
6838,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6848,COC1C(C(C(C(O1)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6887,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6893,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
6954,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7013,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+2],[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7066,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7116,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7211,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7227,CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7285,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7430,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)S)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7444,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7450,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7494,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7499,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7515,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7562,C(OC(C(F)(F)F)C(F)(F)F)F,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7563,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7643,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7667,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7670,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7674,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7676,CN(C)C(=N)N=C(N)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7695,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7756,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NN=C3C=CC(=O)C(=C3)C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7785,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7795,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7801,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
7871,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7874,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7881,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7897,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
7913,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7915,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7952,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
7960,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
7999,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8136,CN1C=CNC1=S,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
8255,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
8300,C1CCNC(C1)C[NH2+]C(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
8377,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8465,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8512,C1CNP(=O)(OC1)N(CCCl)CCCl,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
8530,CCC(C(=O)N)N1CCCC1=O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
8609,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
8632,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8647,CC(=O)NC1=CC=C(C=C1)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8648,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
8673,CC(=O)NC(CS)C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8703,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
8795,CC(C)CC(CC(=O)O)CN,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
8801,C1=NNC2=C1NC=NC2=O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
8904,CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)CO,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
8938,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
9030,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9057,C=CCN.C1C(O1)CCl,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
9174,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
9199,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9216,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
9300,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9307,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9313,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9483,CN1C2=C(C(=O)N(C1=O)C)NC=N2,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
9485,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCC[NH+](CC)CC)I,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
9565,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
9576,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
9608,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
9643,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
9678,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
10047,CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10076,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10083,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10084,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10092,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10102,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10118,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10196,CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
10198,CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10320,CC(=O)NC1=CC=C(C=C1)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10336,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
10369,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10445,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
10464,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
10466,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10502,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
10541,CC(=O)OC1=CC=CC=C1C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10651,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10695,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10737,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
10739,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10748,CC(CS)C(=O)N1CCCC1C(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
10760,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10765,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10766,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10830,CC1=C2COC(=O)C2=C(C(=C1OC)CC(=O)O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10874,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10879,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10920,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
10957,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
10991,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11038,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
11055,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)NCCN)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
11091,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11146,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11165,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
11228,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11367,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)S)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11430,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
11444,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
11493,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
